SEQ	Code	Version	Class_Kind	Usage_Kind	Super_Class	Label	REF	Children_count	Descendant_count	PATH
17778	X12.2	2019	category		X12	Contact with other hot fluids (School, other institution and public administrative area)				
17779	X12.3	2019	category		X12	Contact with other hot fluids (Sports and athletics area)				
17780	X12.4	2019	category		X12	Contact with other hot fluids (Street and highway)				
17781	X12.5	2019	category		X12	Contact with other hot fluids (Trade and service area)				
17782	X12.6	2019	category		X12	Contact with other hot fluids (Industrial and construction area)				
17783	X12.7	2019	category		X12	Contact with other hot fluids (Farm)				
17784	X12.8	2019	category		X12	Contact with other hot fluids (Other specified places)				
17785	X12.9	2019	category		X12	Contact with other hot fluids (Unspecified place)				
17786	X13	2019	category		X10-X19	Contact with steam and hot vapours		0	0	ICD10 2019~XX~V01-X59~W00-X59~X10-X19
17787	X13.0	2019	category		X13	Contact with steam and hot vapours (Home)				
17788	X13.1	2019	category		X13	Contact with steam and hot vapours (Residential institution)				
17789	X13.2	2019	category		X13	Contact with steam and hot vapours (School, other institution and public administrative area)				
17790	X13.3	2019	category		X13	Contact with steam and hot vapours (Sports and athletics area)				
17791	X13.4	2019	category		X13	Contact with steam and hot vapours (Street and highway)				
17792	X13.5	2019	category		X13	Contact with steam and hot vapours (Trade and service area)				
17793	X13.6	2019	category		X13	Contact with steam and hot vapours (Industrial and construction area)				
17794	X13.7	2019	category		X13	Contact with steam and hot vapours (Farm)				
17795	X13.8	2019	category		X13	Contact with steam and hot vapours (Other specified places)				
17796	X13.9	2019	category		X13	Contact with steam and hot vapours (Unspecified place)				
17797	X14	2019	category		X10-X19	Contact with hot air and gases		0	0	ICD10 2019~XX~V01-X59~W00-X59~X10-X19
17798	X14.0	2019	category		X14	Contact with hot air and gases (Home)				
17799	X14.1	2019	category		X14	Contact with hot air and gases (Residential institution)				
17800	X14.2	2019	category		X14	Contact with hot air and gases (School, other institution and public administrative area)				
17801	X14.3	2019	category		X14	Contact with hot air and gases (Sports and athletics area)				
17802	X14.4	2019	category		X14	Contact with hot air and gases (Street and highway)				
17803	X14.5	2019	category		X14	Contact with hot air and gases (Trade and service area)				
17804	X14.6	2019	category		X14	Contact with hot air and gases (Industrial and construction area)				
17805	X14.7	2019	category		X14	Contact with hot air and gases (Farm)				
17806	X14.8	2019	category		X14	Contact with hot air and gases (Other specified places)				
17807	X14.9	2019	category		X14	Contact with hot air and gases (Unspecified place)				
17808	X15	2019	category		X10-X19	Contact with hot household appliances		0	0	ICD10 2019~XX~V01-X59~W00-X59~X10-X19
17809	X15.0	2019	category		X15	Contact with hot household appliances (Home)				
17810	X15.1	2019	category		X15	Contact with hot household appliances (Residential institution)				
17811	X15.2	2019	category		X15	Contact with hot household appliances (School, other institution and public administrative area)				
17812	X15.3	2019	category		X15	Contact with hot household appliances (Sports and athletics area)				
17813	X15.4	2019	category		X15	Contact with hot household appliances (Street and highway)				
17814	X15.5	2019	category		X15	Contact with hot household appliances (Trade and service area)				
17815	X15.6	2019	category		X15	Contact with hot household appliances (Industrial and construction area)				
17816	X15.7	2019	category		X15	Contact with hot household appliances (Farm)				
17817	X15.8	2019	category		X15	Contact with hot household appliances (Other specified places)				
17818	X15.9	2019	category		X15	Contact with hot household appliances (Unspecified place)				
17819	X16	2019	category		X10-X19	Contact with hot heating appliances, radiators and pipes		0	0	ICD10 2019~XX~V01-X59~W00-X59~X10-X19
17820	X16.0	2019	category		X16	Contact with hot heating appliances, radiators and pipes (Home)				
17821	X16.1	2019	category		X16	Contact with hot heating appliances, radiators and pipes (Residential institution)				
17822	X16.2	2019	category		X16	Contact with hot heating appliances, radiators and pipes (School, other institution and public administrative area)				
17823	X16.3	2019	category		X16	Contact with hot heating appliances, radiators and pipes (Sports and athletics area)				
17824	X16.4	2019	category		X16	Contact with hot heating appliances, radiators and pipes (Street and highway)				
17825	X16.5	2019	category		X16	Contact with hot heating appliances, radiators and pipes (Trade and service area)				
17826	X16.6	2019	category		X16	Contact with hot heating appliances, radiators and pipes (Industrial and construction area)				
17827	X16.7	2019	category		X16	Contact with hot heating appliances, radiators and pipes (Farm)				
17828	X16.8	2019	category		X16	Contact with hot heating appliances, radiators and pipes (Other specified places)				
17829	X16.9	2019	category		X16	Contact with hot heating appliances, radiators and pipes (Unspecified place)				
17830	X17	2019	category		X10-X19	Contact with hot engines, machinery and tools		0	0	ICD10 2019~XX~V01-X59~W00-X59~X10-X19
17831	X17.0	2019	category		X17	Contact with hot engines, machinery and tools (Home)				
17832	X17.1	2019	category		X17	Contact with hot engines, machinery and tools (Residential institution)				
17833	X17.2	2019	category		X17	Contact with hot engines, machinery and tools (School, other institution and public administrative area)				
17834	X17.3	2019	category		X17	Contact with hot engines, machinery and tools (Sports and athletics area)				
17835	X17.4	2019	category		X17	Contact with hot engines, machinery and tools (Street and highway)				
17836	X17.5	2019	category		X17	Contact with hot engines, machinery and tools (Trade and service area)				
17837	X17.6	2019	category		X17	Contact with hot engines, machinery and tools (Industrial and construction area)				
17838	X17.7	2019	category		X17	Contact with hot engines, machinery and tools (Farm)				
17839	X17.8	2019	category		X17	Contact with hot engines, machinery and tools (Other specified places)				
17840	X17.9	2019	category		X17	Contact with hot engines, machinery and tools (Unspecified place)				
17841	X18	2019	category		X10-X19	Contact with other hot metals		0	0	ICD10 2019~XX~V01-X59~W00-X59~X10-X19
17842	X18.0	2019	category		X18	Contact with other hot metals (Home)				
17843	X18.1	2019	category		X18	Contact with other hot metals (Residential institution)				
17844	X18.2	2019	category		X18	Contact with other hot metals (School, other institution and public administrative area)				
17845	X18.3	2019	category		X18	Contact with other hot metals (Sports and athletics area)				
17846	X18.4	2019	category		X18	Contact with other hot metals (Street and highway)				
17847	X18.5	2019	category		X18	Contact with other hot metals (Trade and service area)				
17848	X18.6	2019	category		X18	Contact with other hot metals (Industrial and construction area)				
17849	X18.7	2019	category		X18	Contact with other hot metals (Farm)				
17850	X18.8	2019	category		X18	Contact with other hot metals (Other specified places)				
17851	X18.9	2019	category		X18	Contact with other hot metals (Unspecified place)				
17852	X19	2019	category		X10-X19	Contact with other and unspecified heat and hot substances		0	0	ICD10 2019~XX~V01-X59~W00-X59~X10-X19
17853	X19.0	2019	category		X19	Contact with other and unspecified heat and hot substances (Home)				
17854	X19.1	2019	category		X19	Contact with other and unspecified heat and hot substances (Residential institution)				
17855	X19.2	2019	category		X19	Contact with other and unspecified heat and hot substances (School, other institution and public administrative area)				
17856	X19.3	2019	category		X19	Contact with other and unspecified heat and hot substances (Sports and athletics area)				
17857	X19.4	2019	category		X19	Contact with other and unspecified heat and hot substances (Street and highway)				
17858	X19.5	2019	category		X19	Contact with other and unspecified heat and hot substances (Trade and service area)				
17859	X19.6	2019	category		X19	Contact with other and unspecified heat and hot substances (Industrial and construction area)				
17860	X19.7	2019	category		X19	Contact with other and unspecified heat and hot substances (Farm)				
17861	X19.8	2019	category		X19	Contact with other and unspecified heat and hot substances (Other specified places)				
17862	X19.9	2019	category		X19	Contact with other and unspecified heat and hot substances (Unspecified place)				
17863	X20-X29	2019	block		W00-X59	Contact with venomous animals and plants		10	0	ICD10 2019~XX~V01-X59~W00-X59
17864	X20	2019	category		X20-X29	Contact with venomous snakes and lizards		0	0	ICD10 2019~XX~V01-X59~W00-X59~X20-X29
17865	X20.0	2019	category		X20	Contact with venomous snakes and lizards (Home)				
17866	X20.1	2019	category		X20	Contact with venomous snakes and lizards (Residential institution)				
17867	X20.2	2019	category		X20	Contact with venomous snakes and lizards (School, other institution and public administrative area)				
17868	X20.3	2019	category		X20	Contact with venomous snakes and lizards (Sports and athletics area)				
17869	X20.4	2019	category		X20	Contact with venomous snakes and lizards (Street and highway)				
17870	X20.5	2019	category		X20	Contact with venomous snakes and lizards (Trade and service area)				
17871	X20.6	2019	category		X20	Contact with venomous snakes and lizards (Industrial and construction area)				
17872	X20.7	2019	category		X20	Contact with venomous snakes and lizards (Farm)				
17873	X20.8	2019	category		X20	Contact with venomous snakes and lizards (Other specified places)				
17874	X20.9	2019	category		X20	Contact with venomous snakes and lizards (Unspecified place)				
17875	X21	2019	category		X20-X29	Contact with venomous spiders		0	0	ICD10 2019~XX~V01-X59~W00-X59~X20-X29
17876	X21.0	2019	category		X21	Contact with venomous spiders (Home)				
17877	X21.1	2019	category		X21	Contact with venomous spiders (Residential institution)				
